S. no.,PC #,PC,Administrative District,Organisational District,AC #,AC Name,Catg.,Caste,Population %,Given Count,"Voters 
GE 2024"
2,2,2. Amritsar,Amritsar,Amritsar Urban ,16,16. Amritsar West (SC),-,Unknown,2.00,4387,219340
2,2,2. Amritsar,Amritsar,Amritsar Urban ,17,17. Amritsar Central,GEN,Jatt Sikh,15.00,21800,145332
2,2,2. Amritsar,Amritsar,Amritsar Urban ,17,17. Amritsar Central,GEN,Baniya,4.00,5813,145332
2,2,2. Amritsar,Amritsar,Amritsar Urban ,17,17. Amritsar Central,GEN,Brahmin,22.00,31973,145332
2,2,2. Amritsar,Amritsar,Amritsar Urban ,17,17. Amritsar Central,GEN,Khatri,5.00,7267,145332
2,2,2. Amritsar,Amritsar,Amritsar Urban ,17,17. Amritsar Central,OBC,Saini,5.00,7267,145332
2,2,2. Amritsar,Amritsar,Amritsar Urban ,17,17. Amritsar Central,OBC,Sikh Rajput,2.00,2907,145332
2,2,2. Amritsar,Amritsar,Amritsar Urban ,17,17. Amritsar Central,OBC,Kamboj,2.00,2907,145332
2,2,2. Amritsar,Amritsar,Amritsar Urban ,17,17. Amritsar Central,OBC,Labana,0.0,-,145332
2,2,2. Amritsar,Amritsar,Amritsar Urban ,17,17. Amritsar Central,SC,Ravidassia,20.00,29066,145332
2,2,2. Amritsar,Amritsar,Amritsar Urban ,17,17. Amritsar Central,SC,Balmiki,15.00,21800,145332
2,2,2. Amritsar,Amritsar,Amritsar Urban ,17,17. Amritsar Central,SC,Bhagat,2.00,2907,145332
2,2,2. Amritsar,Amritsar,Amritsar Urban ,17,17. Amritsar Central,SC,Bazigar,3.00,4360,145332
2,2,2. Amritsar,Amritsar,Amritsar Urban ,17,17. Amritsar Central,MIN,Muslim,0.0,-,145332
2,2,2. Amritsar,Amritsar,Amritsar Urban ,15,15. Amritsar North,MIN,Christian,5.00,10269,205387
2,2,2. Amritsar,Amritsar,Amritsar Urban ,17,17. Amritsar Central,-,Unknown,3.00,4358,145332
2,2,2. Amritsar,Amritsar,Amritsar Urban ,18,18. Amritsar East,GEN,Jatt Sikh,30.00,51027,170092
2,2,2. Amritsar,Amritsar,Amritsar Urban ,18,18. Amritsar East,GEN,Baniya,7.00,11906,170092
2,2,2. Amritsar,Amritsar,Amritsar Urban ,18,18. Amritsar East,GEN,Brahmin,12.00,20411,170092
2,2,2. Amritsar,Amritsar,Amritsar Urban ,18,18. Amritsar East,GEN,Khatri,6.00,10205,170092
2,2,2. Amritsar,Amritsar,Amritsar Urban ,18,18. Amritsar East,OBC,Saini,5.00,8505,170092
2,2,2. Amritsar,Amritsar,Amritsar Urban ,18,18. Amritsar East,OBC,Sikh Rajput,5.00,8505,170092
2,2,2. Amritsar,Amritsar,Amritsar Urban ,18,18. Amritsar East,OBC,Kamboj,0.0,-,170092
2,2,2. Amritsar,Amritsar,Amritsar Urban ,18,18. Amritsar East,OBC,Labana,0.0,-,170092
2,2,2. Amritsar,Amritsar,Amritsar Urban ,18,18. Amritsar East,SC,Ravidassia,17.00,28915,170092
2,2,2. Amritsar,Amritsar,Amritsar Urban ,18,18. Amritsar East,SC,Balmiki,12.00,20411,170092
2,2,2. Amritsar,Amritsar,Amritsar Urban ,18,18. Amritsar East,SC,Bhagat,0.0,-,170092
2,2,2. Amritsar,Amritsar,Amritsar Urban ,18,18. Amritsar East,SC,Bazigar,3.00,5103,170092
2,2,2. Amritsar,Amritsar,Amritsar Urban ,18,18. Amritsar East,MIN,Muslim,0.0,-,170092
2,2,2. Amritsar,Amritsar,Amritsar Urban ,16,16. Amritsar West (SC),MIN,Christian,5.00,10967,219340
2,2,2. Amritsar,Amritsar,Amritsar Urban ,18,18. Amritsar East,-,Unknown,3.00,5104,170092
2,2,2. Amritsar,Amritsar,Amritsar Urban ,19,19. Amritsar South,GEN,Jatt Sikh,28.00,46581,166360
2,2,2. Amritsar,Amritsar,Amritsar Urban ,19,19. Amritsar South,GEN,Baniya,3.00,4991,166360
2,2,2. Amritsar,Amritsar,Amritsar Urban ,19,19. Amritsar South,GEN,Brahmin,10.00,16636,166360
2,2,2. Amritsar,Amritsar,Amritsar Urban ,19,19. Amritsar South,GEN,Khatri,5.00,8318,166360
2,2,2. Amritsar,Amritsar,Amritsar Urban ,19,19. Amritsar South,OBC,Saini,15.00,24954,166360
2,2,2. Amritsar,Amritsar,Amritsar Urban ,19,19. Amritsar South,OBC,Sikh Rajput,3.00,4991,166360
2,2,2. Amritsar,Amritsar,Amritsar Urban ,19,19. Amritsar South,OBC,Kamboj,2.00,3327,166360
2,2,2. Amritsar,Amritsar,Amritsar Urban ,19,19. Amritsar South,OBC,Labana,0.0,-,166360
2,2,2. Amritsar,Amritsar,Amritsar Urban ,19,19. Amritsar South,SC,Ravidassia,14.00,23290,166360
2,2,2. Amritsar,Amritsar,Amritsar Urban ,19,19. Amritsar South,SC,Balmiki,15.00,24954,166360
2,2,2. Amritsar,Amritsar,Amritsar Urban ,19,19. Amritsar South,SC,Bhagat,1.00,1664,166360
2,2,2. Amritsar,Amritsar,Amritsar Urban ,19,19. Amritsar South,SC,Bazigar,0.0,-,166360
2,2,2. Amritsar,Amritsar,Amritsar Urban ,19,19. Amritsar South,MIN,Muslim,0.0,-,166360
2,2,2. Amritsar,Amritsar,Amritsar Urban ,17,17. Amritsar Central,MIN,Christian,2.00,2907,145332
2,2,2. Amritsar,Amritsar,Amritsar Urban ,19,19. Amritsar South,-,Unknown,2.00,3327,166360
2,2,2. Amritsar,Amritsar,Amritsar Rural,20,20. Attari (SC),GEN,Jatt Sikh,25.00,48220,192879
2,2,2. Amritsar,Amritsar,Amritsar Rural,20,20. Attari (SC),GEN,Baniya,0.0,-,192879
2,2,2. Amritsar,Amritsar,Amritsar Rural,20,20. Attari (SC),GEN,Brahmin,10.00,19288,192879
2,2,2. Amritsar,Amritsar,Amritsar Rural,20,20. Attari (SC),GEN,Khatri,0.0,-,192879
2,2,2. Amritsar,Amritsar,Amritsar Rural,20,20. Attari (SC),OBC,Saini,2.00,3858,192879
2,2,2. Amritsar,Amritsar,Amritsar Rural,20,20. Attari (SC),OBC,Sikh Rajput,4.00,7715,192879
2,2,2. Amritsar,Amritsar,Amritsar Rural,20,20. Attari (SC),OBC,Kamboj,2.00,3858,192879
2,2,2. Amritsar,Amritsar,Amritsar Rural,20,20. Attari (SC),OBC,Labana,0.0,-,192879
2,2,2. Amritsar,Amritsar,Amritsar Rural,20,20. Attari (SC),SC,Ravidassia,30.00,57864,192879
2,2,2. Amritsar,Amritsar,Amritsar Rural,20,20. Attari (SC),SC,Balmiki,15.00,28932,192879
2,2,2. Amritsar,Amritsar,Amritsar Rural,20,20. Attari (SC),SC,Bhagat,2.00,3858,192879
2,2,2. Amritsar,Amritsar,Amritsar Rural,20,20. Attari (SC),SC,Bazigar,0.0,-,192879
2,2,2. Amritsar,Amritsar,Amritsar Rural,20,20. Attari (SC),MIN,Muslim,5.00,9644,192879
2,2,2. Amritsar,Amritsar,Amritsar Urban ,18,18. Amritsar East,MIN,Christian,0.0,-,170092
2,2,2. Amritsar,Amritsar,Amritsar Rural,20,20. Attari (SC),-,Unknown,2.00,3856,192879
3,3,3. Khadoor Sahib,Amritsar,Amritsar Rural-2,14,14. Jandiala (SC),GEN,Jatt Sikh,18.00,32577,180981
3,3,3. Khadoor Sahib,Amritsar,Amritsar Rural-2,14,14. Jandiala (SC),GEN,Brahmin,7.00,12668,180981
3,3,3. Khadoor Sahib,Amritsar,Amritsar Rural-2,14,14. Jandiala (SC),GEN,Khatri,9.00,16288,180981
3,3,3. Khadoor Sahib,Amritsar,Amritsar Rural-2,14,14. Jandiala (SC),GEN,Baniya,4.00,7239,180981
3,3,3. Khadoor Sahib,Amritsar,Amritsar Rural-2,14,14. Jandiala (SC),GEN,Rajput,0.0,-,180981
3,3,3. Khadoor Sahib,Amritsar,Amritsar Rural-2,14,14. Jandiala (SC),OBC,Saini,9.00,16288,180981
3,3,3. Khadoor Sahib,Amritsar,Amritsar Rural-2,14,14. Jandiala (SC),OBC,Kamboj,6.00,10859,180981
3,3,3. Khadoor Sahib,Amritsar,Amritsar Rural-2,14,14. Jandiala (SC),OBC,Ramgarhia,0.0,-,180981
3,3,3. Khadoor Sahib,Amritsar,Amritsar Rural-2,14,14. Jandiala (SC),OBC,Labana,0.0,-,180981
3,3,3. Khadoor Sahib,Amritsar,Amritsar Rural-2,14,14. Jandiala (SC),SC,Ravidassia,16.00,28957,180981
3,3,3. Khadoor Sahib,Amritsar,Amritsar Rural-2,14,14. Jandiala (SC),SC,Mazhabi Sikh,13.00,23528,180981
3,3,3. Khadoor Sahib,Amritsar,Amritsar Rural-2,14,14. Jandiala (SC),SC,Balmiki,9.00,16288,180981
3,3,3. Khadoor Sahib,Amritsar,Amritsar Rural-2,14,14. Jandiala (SC),SC,Bazigar,5.00,9049,180981
3,3,3. Khadoor Sahib,Amritsar,Amritsar Rural-2,14,14. Jandiala (SC),SC,Bhagat,0.0,-,180981
3,3,3. Khadoor Sahib,Amritsar,Amritsar Rural-2,14,14. Jandiala (SC),MIN,Muslim,0.0,-,180981
2,2,2. Amritsar,Amritsar,Amritsar Urban ,19,19. Amritsar South,MIN,Christian,2.00,3327,166360
3,3,3. Khadoor Sahib,Amritsar,Amritsar Rural-2,14,14. Jandiala (SC),-,Unknown,4.00,7240,180981
3,3,3. Khadoor Sahib,Tarn Taran,Tarn Taran,21,21. Tarn Taran,GEN,Jatt Sikh,37.98,73626,193863
3,3,3. Khadoor Sahib,Tarn Taran,Tarn Taran,21,21. Tarn Taran,GEN,Brahmin,8.00,15509,193863
3,3,3. Khadoor Sahib,Tarn Taran,Tarn Taran,21,21. Tarn Taran,GEN,Khatri,0.0,-,193863
3,3,3. Khadoor Sahib,Tarn Taran,Tarn Taran,21,21. Tarn Taran,GEN,Baniya,0.0,-,193863
3,3,3. Khadoor Sahib,Tarn Taran,Tarn Taran,21,21. Tarn Taran,GEN,Rajput,0.0,-,193863
3,3,3. Khadoor Sahib,Tarn Taran,Tarn Taran,21,21. Tarn Taran,OBC,Saini,5.00,9693,193863
3,3,3. Khadoor Sahib,Tarn Taran,Tarn Taran,21,21. Tarn Taran,OBC,Kamboj,4.00,7755,193863
3,3,3. Khadoor Sahib,Tarn Taran,Tarn Taran,21,21. Tarn Taran,OBC,Ramgarhia,6.00,11632,193863
3,3,3. Khadoor Sahib,Tarn Taran,Tarn Taran,21,21. Tarn Taran,OBC,Labana,0.0,-,193863
3,3,3. Khadoor Sahib,Tarn Taran,Tarn Taran,21,21. Tarn Taran,SC,Ravidassia,12.00,23264,193863
3,3,3. Khadoor Sahib,Tarn Taran,Tarn Taran,21,21. Tarn Taran,SC,Mazhabi Sikh,14.00,27141,193863
3,3,3. Khadoor Sahib,Tarn Taran,Tarn Taran,21,21. Tarn Taran,SC,Balmiki,8.00,15509,193863
3,3,3. Khadoor Sahib,Tarn Taran,Tarn Taran,21,21. Tarn Taran,SC,Bazigar,2.00,3877,193863
3,3,3. Khadoor Sahib,Tarn Taran,Tarn Taran,21,21. Tarn Taran,SC,Bhagat,0.0,-,193863
3,3,3. Khadoor Sahib,Tarn Taran,Tarn Taran,21,21. Tarn Taran,MIN,Muslim,2.00,3877,193863
2,2,2. Amritsar,Amritsar,Amritsar Rural,20,20. Attari (SC),MIN,Christian,3.00,5786,192879
3,3,3. Khadoor Sahib,Tarn Taran,Tarn Taran,21,21. Tarn Taran,-,Unknown,0.02,42,193863
3,3,3. Khadoor Sahib,Tarn Taran,Tarn Taran,22,22. Khem Karan,GEN,Jatt Sikh,37.00,77218,208697
3,3,3. Khadoor Sahib,Tarn Taran,Tarn Taran,22,22. Khem Karan,GEN,Brahmin,13.00,27131,208697
3,3,3. Khadoor Sahib,Tarn Taran,Tarn Taran,22,22. Khem Karan,GEN,Khatri,0.0,-,208697
3,3,3. Khadoor Sahib,Tarn Taran,Tarn Taran,22,22. Khem Karan,GEN,Baniya,0.0,-,208697
3,3,3. Khadoor Sahib,Tarn Taran,Tarn Taran,22,22. Khem Karan,GEN,Rajput,0.0,-,208697
3,3,3. Khadoor Sahib,Tarn Taran,Tarn Taran,22,22. Khem Karan,OBC,Saini,5.00,10435,208697
3,3,3. Khadoor Sahib,Tarn Taran,Tarn Taran,22,22. Khem Karan,OBC,Kamboj,1.00,2087,208697
3,3,3. Khadoor Sahib,Tarn Taran,Tarn Taran,22,22. Khem Karan,OBC,Ramgarhia,0.0,-,208697
3,3,3. Khadoor Sahib,Tarn Taran,Tarn Taran,22,22. Khem Karan,OBC,Labana,0.0,-,208697
3,3,3. Khadoor Sahib,Tarn Taran,Tarn Taran,22,22. Khem Karan,SC,Ravidassia,10.00,20870,208697
3,3,3. Khadoor Sahib,Tarn Taran,Tarn Taran,22,22. Khem Karan,SC,Mazhabi Sikh,7.00,14609,208697
3,3,3. Khadoor Sahib,Tarn Taran,Tarn Taran,22,22. Khem Karan,SC,Balmiki,11.00,22957,208697
3,3,3. Khadoor Sahib,Tarn Taran,Tarn Taran,22,22. Khem Karan,SC,Bazigar,4.00,8348,208697
3,3,3. Khadoor Sahib,Tarn Taran,Tarn Taran,22,22. Khem Karan,SC,Bhagat,2.00,4174,208697
3,3,3. Khadoor Sahib,Tarn Taran,Tarn Taran,22,22. Khem Karan,MIN,Muslim,1.00,2087,208697
3,3,3. Khadoor Sahib,Tarn Taran,Tarn Taran,21,21. Tarn Taran,MIN,Christian,1.00,1938,193863
3,3,3. Khadoor Sahib,Tarn Taran,Tarn Taran,22,22. Khem Karan,-,Unknown,3.00,6259,208697
3,3,3. Khadoor Sahib,Tarn Taran,Tarn Taran,23,23. Patti,GEN,Jatt Sikh,38.00,73427,193230
3,3,3. Khadoor Sahib,Tarn Taran,Tarn Taran,23,23. Patti,GEN,Brahmin,10.00,19323,193230
3,3,3. Khadoor Sahib,Tarn Taran,Tarn Taran,23,23. Patti,GEN,Khatri,0.0,-,193230
3,3,3. Khadoor Sahib,Tarn Taran,Tarn Taran,23,23. Patti,GEN,Baniya,0.0,-,193230
3,3,3. Khadoor Sahib,Tarn Taran,Tarn Taran,23,23. Patti,GEN,Rajput,0.0,-,193230
3,3,3. Khadoor Sahib,Tarn Taran,Tarn Taran,23,23. Patti,OBC,Saini,2.00,3865,193230
3,3,3. Khadoor Sahib,Tarn Taran,Tarn Taran,23,23. Patti,OBC,Kamboj,1.00,1932,193230
3,3,3. Khadoor Sahib,Tarn Taran,Tarn Taran,23,23. Patti,OBC,Ramgarhia,0.0,-,193230
3,3,3. Khadoor Sahib,Tarn Taran,Tarn Taran,23,23. Patti,OBC,Labana,0.0,-,193230
3,3,3. Khadoor Sahib,Tarn Taran,Tarn Taran,23,23. Patti,SC,Ravidassia,14.01,27062,193230
3,3,3. Khadoor Sahib,Tarn Taran,Tarn Taran,23,23. Patti,SC,Mazhabi Sikh,7.00,13526,193230
3,3,3. Khadoor Sahib,Tarn Taran,Tarn Taran,23,23. Patti,SC,Balmiki,9.00,17391,193230
3,3,3. Khadoor Sahib,Tarn Taran,Tarn Taran,23,23. Patti,SC,Bazigar,7.00,13526,193230
3,3,3. Khadoor Sahib,Tarn Taran,Tarn Taran,23,23. Patti,SC,Bhagat,2.00,3865,193230
3,3,3. Khadoor Sahib,Tarn Taran,Tarn Taran,23,23. Patti,MIN,Muslim,2.00,3864,193230
3,3,3. Khadoor Sahib,Tarn Taran,Tarn Taran,22,22. Khem Karan,MIN,Christian,6.00,12522,208697
3,3,3. Khadoor Sahib,Tarn Taran,Tarn Taran,23,23. Patti,-,Unknown,1.00,1927,193230
3,3,3. Khadoor Sahib,Tarn Taran,Tarn Taran,24,24. Khadoor Sahib,GEN,Jatt Sikh,43.00,86760,201768
3,3,3. Khadoor Sahib,Tarn Taran,Tarn Taran,24,24. Khadoor Sahib,GEN,Brahmin,10.00,20177,201768
3,3,3. Khadoor Sahib,Tarn Taran,Tarn Taran,24,24. Khadoor Sahib,GEN,Khatri,0.0,-,201768
3,3,3. Khadoor Sahib,Tarn Taran,Tarn Taran,24,24. Khadoor Sahib,GEN,Baniya,0.0,-,201768
3,3,3. Khadoor Sahib,Tarn Taran,Tarn Taran,24,24. Khadoor Sahib,GEN,Rajput,1.00,2018,201768
3,3,3. Khadoor Sahib,Tarn Taran,Tarn Taran,24,24. Khadoor Sahib,OBC,Saini,5.00,10088,201768
3,3,3. Khadoor Sahib,Tarn Taran,Tarn Taran,24,24. Khadoor Sahib,OBC,Kamboj,0.50,1009,201768
3,3,3. Khadoor Sahib,Tarn Taran,Tarn Taran,24,24. Khadoor Sahib,OBC,Ramgarhia,6.00,12106,201768
3,3,3. Khadoor Sahib,Tarn Taran,Tarn Taran,24,24. Khadoor Sahib,OBC,Labana,0.50,1009,201768
3,3,3. Khadoor Sahib,Tarn Taran,Tarn Taran,24,24. Khadoor Sahib,SC,Ravidassia,12.00,24212,201768
3,3,3. Khadoor Sahib,Tarn Taran,Tarn Taran,24,24. Khadoor Sahib,SC,Mazhabi Sikh,7.00,14124,201768
3,3,3. Khadoor Sahib,Tarn Taran,Tarn Taran,24,24. Khadoor Sahib,SC,Balmiki,8.00,16141,201768
3,3,3. Khadoor Sahib,Tarn Taran,Tarn Taran,24,24. Khadoor Sahib,SC,Bazigar,2.00,4035,201768
3,3,3. Khadoor Sahib,Tarn Taran,Tarn Taran,24,24. Khadoor Sahib,SC,Bhagat,1.00,2017,201768
3,3,3. Khadoor Sahib,Tarn Taran,Tarn Taran,24,24. Khadoor Sahib,MIN,Muslim,3.00,6053,201768
3,3,3. Khadoor Sahib,Tarn Taran,Tarn Taran,23,23. Patti,MIN,Christian,7.00,13522,193230
3,3,3. Khadoor Sahib,Tarn Taran,Tarn Taran,24,24. Khadoor Sahib,-,Unknown,1.00,2019,201768
3,3,3. Khadoor Sahib,Amritsar,Amritsar Rural-2,25,25. Baba Bakala (SC),GEN,Jatt Sikh,28.00,56973,203475
3,3,3. Khadoor Sahib,Amritsar,Amritsar Rural-2,25,25. Baba Bakala (SC),GEN,Brahmin,7.00,14243,203475
3,3,3. Khadoor Sahib,Amritsar,Amritsar Rural-2,25,25. Baba Bakala (SC),GEN,Khatri,0.0,-,203475
3,3,3. Khadoor Sahib,Amritsar,Amritsar Rural-2,25,25. Baba Bakala (SC),GEN,Baniya,0.0,-,203475
3,3,3. Khadoor Sahib,Amritsar,Amritsar Rural-2,25,25. Baba Bakala (SC),GEN,Rajput,0.0,-,203475
3,3,3. Khadoor Sahib,Amritsar,Amritsar Rural-2,25,25. Baba Bakala (SC),OBC,Saini,6.00,12208,203475
3,3,3. Khadoor Sahib,Amritsar,Amritsar Rural-2,25,25. Baba Bakala (SC),OBC,Kamboj,6.00,12208,203475
3,3,3. Khadoor Sahib,Amritsar,Amritsar Rural-2,25,25. Baba Bakala (SC),OBC,Ramgarhia,4.00,8139,203475
3,3,3. Khadoor Sahib,Amritsar,Amritsar Rural-2,25,25. Baba Bakala (SC),OBC,Labana,0.0,-,203475
3,3,3. Khadoor Sahib,Amritsar,Amritsar Rural-2,25,25. Baba Bakala (SC),SC,Ravidassia,14.00,28487,203475
3,3,3. Khadoor Sahib,Amritsar,Amritsar Rural-2,25,25. Baba Bakala (SC),SC,Mazhabi Sikh,19.00,38661,203475
3,3,3. Khadoor Sahib,Amritsar,Amritsar Rural-2,25,25. Baba Bakala (SC),SC,Balmiki,9.00,18313,203475
3,3,3. Khadoor Sahib,Amritsar,Amritsar Rural-2,25,25. Baba Bakala (SC),SC,Bazigar,1.00,2035,203475
3,3,3. Khadoor Sahib,Amritsar,Amritsar Rural-2,25,25. Baba Bakala (SC),SC,Bhagat,0.0,-,203475
3,3,3. Khadoor Sahib,Amritsar,Amritsar Rural-2,25,25. Baba Bakala (SC),MIN,Muslim,2.00,4069,203475
3,3,3. Khadoor Sahib,Tarn Taran,Tarn Taran,24,24. Khadoor Sahib,MIN,Christian,0.0,-,201768
3,3,3. Khadoor Sahib,Amritsar,Amritsar Rural-2,25,25. Baba Bakala (SC),-,Unknown ,2.00,4070,203475
3,3,3. Khadoor Sahib,Kapurthala,Kapurthala,27,27. Kapurthala,GEN,Jatt Sikh,32.02,47525,148414
3,3,3. Khadoor Sahib,Kapurthala,Kapurthala,27,27. Kapurthala,GEN,Brahmin,8.00,11873,148414
3,3,3. Khadoor Sahib,Kapurthala,Kapurthala,27,27. Kapurthala,GEN,Khatri,0.0,-,148414
3,3,3. Khadoor Sahib,Kapurthala,Kapurthala,27,27. Kapurthala,GEN,Baniya,0.0,-,148414
3,3,3. Khadoor Sahib,Kapurthala,Kapurthala,27,27. Kapurthala,GEN,Rajput,2.00,2968,148414
3,3,3. Khadoor Sahib,Kapurthala,Kapurthala,27,27. Kapurthala,OBC,Saini,7.00,10388,148414
3,3,3. Khadoor Sahib,Kapurthala,Kapurthala,27,27. Kapurthala,OBC,Kamboj,3.00,4452,148414
3,3,3. Khadoor Sahib,Kapurthala,Kapurthala,27,27. Kapurthala,OBC,Ramgarhia,5.00,7421,148414
3,3,3. Khadoor Sahib,Kapurthala,Kapurthala,27,27. Kapurthala,OBC,Labana,3.00,4452,148414
3,3,3. Khadoor Sahib,Kapurthala,Kapurthala,27,27. Kapurthala,SC,Ravidassia,20.00,29682,148414
3,3,3. Khadoor Sahib,Kapurthala,Kapurthala,27,27. Kapurthala,SC,Mazhabi Sikh,4.03,5976,148414
3,3,3. Khadoor Sahib,Kapurthala,Kapurthala,27,27. Kapurthala,SC,Balmiki,9.00,13357,148414
3,3,3. Khadoor Sahib,Kapurthala,Kapurthala,27,27. Kapurthala,SC,Bazigar,2.00,2968,148414
3,3,3. Khadoor Sahib,Kapurthala,Kapurthala,27,27. Kapurthala,SC,Bhagat,0.0,-,148414
3,3,3. Khadoor Sahib,Kapurthala,Kapurthala,27,27. Kapurthala,MIN,Muslim,1.00,1484,148414
3,3,3. Khadoor Sahib,Amritsar,Amritsar Rural-2,25,25. Baba Bakala (SC),MIN,Christian,2.00,4069,203475
3,3,3. Khadoor Sahib,Kapurthala,Kapurthala,27,27. Kapurthala,-,Unknown,1.95,2900,148414
3,3,3. Khadoor Sahib,Kapurthala,Kapurthala,28,28. Sultanpur Lodhi,GEN,Jatt Sikh,30.00,44747,149159
3,3,3. Khadoor Sahib,Kapurthala,Kapurthala,28,28. Sultanpur Lodhi,GEN,Brahmin,11.00,16408,149159
3,3,3. Khadoor Sahib,Kapurthala,Kapurthala,28,28. Sultanpur Lodhi,GEN,Khatri,0.0,-,149159
3,3,3. Khadoor Sahib,Kapurthala,Kapurthala,28,28. Sultanpur Lodhi,GEN,Baniya,0.0,-,149159
3,3,3. Khadoor Sahib,Kapurthala,Kapurthala,28,28. Sultanpur Lodhi,GEN,Rajput,0.0,-,149159
3,3,3. Khadoor Sahib,Kapurthala,Kapurthala,28,28. Sultanpur Lodhi,OBC,Saini,0.0,-,149159
3,3,3. Khadoor Sahib,Kapurthala,Kapurthala,28,28. Sultanpur Lodhi,OBC,Kamboj,0.0,-,149159
3,3,3. Khadoor Sahib,Kapurthala,Kapurthala,28,28. Sultanpur Lodhi,OBC,Ramgarhia,4.00,5967,149159
3,3,3. Khadoor Sahib,Kapurthala,Kapurthala,28,28. Sultanpur Lodhi,OBC,Labana,3.00,4475,149159
3,3,3. Khadoor Sahib,Kapurthala,Kapurthala,28,28. Sultanpur Lodhi,SC,Ravidassia,15.00,22374,149159
3,3,3. Khadoor Sahib,Kapurthala,Kapurthala,28,28. Sultanpur Lodhi,SC,Mazhabi Sikh,6.00,8950,149159
3,3,3. Khadoor Sahib,Kapurthala,Kapurthala,28,28. Sultanpur Lodhi,SC,Balmiki,10.00,14915,149159
3,3,3. Khadoor Sahib,Kapurthala,Kapurthala,28,28. Sultanpur Lodhi,SC,Bazigar,11.00,16408,149159
3,3,3. Khadoor Sahib,Kapurthala,Kapurthala,28,28. Sultanpur Lodhi,SC,Bhagat,0.0,-,149159
3,3,3. Khadoor Sahib,Kapurthala,Kapurthala,28,28. Sultanpur Lodhi,MIN,Muslim,2.00,2983,149159
5,5,5. Hoshiarpur,Kapurthala,Kapurthala,26,26. Bholath,MIN,Christian,1.00,1349,134807
3,3,3. Khadoor Sahib,Kapurthala,Kapurthala,28,28. Sultanpur Lodhi,-,Unknown,4.00,5966,149159
3,3,3. Khadoor Sahib,Firozpur,Firozpur,75,75. Zira,GEN,Jatt Sikh,38.00,71520,188210
3,3,3. Khadoor Sahib,Firozpur,Firozpur,75,75. Zira,GEN,Brahmin,13.99,26329,188210
3,3,3. Khadoor Sahib,Firozpur,Firozpur,75,75. Zira,GEN,Khatri,5.00,9410,188210
3,3,3. Khadoor Sahib,Firozpur,Firozpur,75,75. Zira,GEN,Baniya,0.0,-,188210
3,3,3. Khadoor Sahib,Firozpur,Firozpur,75,75. Zira,GEN,Rajput,0.0,-,188210
3,3,3. Khadoor Sahib,Firozpur,Firozpur,75,75. Zira,OBC,Saini,3.00,5646,188210
3,3,3. Khadoor Sahib,Firozpur,Firozpur,75,75. Zira,OBC,Kamboj,1.00,1884,188210
3,3,3. Khadoor Sahib,Firozpur,Firozpur,75,75. Zira,OBC,Ramgarhia,0.0,-,188210
3,3,3. Khadoor Sahib,Firozpur,Firozpur,75,75. Zira,OBC,Labana,1.00,1882,188210
3,3,3. Khadoor Sahib,Firozpur,Firozpur,75,75. Zira,SC,Ravidassia,8.00,15057,188210
3,3,3. Khadoor Sahib,Firozpur,Firozpur,75,75. Zira,SC,Mazhabi Sikh,7.00,13175,188210
3,3,3. Khadoor Sahib,Firozpur,Firozpur,75,75. Zira,SC,Balmiki,6.99,13155,188210
3,3,3. Khadoor Sahib,Firozpur,Firozpur,75,75. Zira,SC,Bazigar,7.00,13174,188210
3,3,3. Khadoor Sahib,Firozpur,Firozpur,75,75. Zira,SC,Bhagat,1.00,1884,188210
3,3,3. Khadoor Sahib,Firozpur,Firozpur,75,75. Zira,MIN,Muslim,3.00,5646,188210
3,3,3. Khadoor Sahib,Kapurthala,Kapurthala,27,27. Kapurthala,MIN,Christian,2.00,2968,148414
3,3,3. Khadoor Sahib,Firozpur,Firozpur,75,75. Zira,-,Unknown,5.02,9448,188210
4,4,4. Jalandhar,Jalandhar,Jalandhar Rural (North),30,30. Phillaur (SC),GEN,Jatt Sikh,23.00,46567,202465
4,4,4. Jalandhar,Jalandhar,Jalandhar Rural (North),30,30. Phillaur (SC),GEN,Brahmin,16.00,32394,202465
4,4,4. Jalandhar,Jalandhar,Jalandhar Rural (North),30,30. Phillaur (SC),GEN,Khatri,3.00,6073,202465
4,4,4. Jalandhar,Jalandhar,Jalandhar Rural (North),30,30. Phillaur (SC),GEN,Baniya,0.0,-,202465
4,4,4. Jalandhar,Jalandhar,Jalandhar Rural (North),30,30. Phillaur (SC),OBC,Saini,7.00,14172,202465
4,4,4. Jalandhar,Jalandhar,Jalandhar Rural (North),30,30. Phillaur (SC),OBC,Kamboj,3.00,6074,202465
4,4,4. Jalandhar,Jalandhar,Jalandhar Rural (North),30,30. Phillaur (SC),OBC,Labana,0.0,-,202465
4,4,4. Jalandhar,Jalandhar,Jalandhar Rural (North),30,30. Phillaur (SC),SC,Ravidassia,27.01,54688,202465
4,4,4. Jalandhar,Jalandhar,Jalandhar Rural (North),30,30. Phillaur (SC),SC,Balmiki,14.00,28345,202465
4,4,4. Jalandhar,Jalandhar,Jalandhar Rural (North),30,30. Phillaur (SC),SC,Bazigar,2.00,4049,202465
4,4,4. Jalandhar,Jalandhar,Jalandhar Rural (North),30,30. Phillaur (SC),SC,Bhagat,0.0,-,202465
4,4,4. Jalandhar,Jalandhar,Jalandhar Rural (North),30,30. Phillaur (SC),MIN,Muslim,0.0,-,202465
